DATE,DEXUSAL
2023-10-27,0.6352
2023-10-28,0.6374
2023-10-29,0.6374
2023-10-30,0.6374
2023-10-31,0.6332
2023-11-01,0.6363
2023-11-02,0.6422
2023-11-03,0.6507
2023-11-04,0.6503
2023-11-05,0.6503
2023-11-06,0.6503
2023-11-07,0.6424
2023-11-08,0.6421
2023-11-09,0.642
2023-11-10,0.6387
2023-11-11,0.6387
2023-11-12,0.6387
2023-11-13,0.6387
2023-11-14,0.6491
2023-11-15,0.6518
2023-11-16,0.6464
2023-11-17,0.6494
2023-11-18,0.6557
2023-11-19,0.6557
2023-11-20,0.6557
2023-11-21,0.6568
2023-11-22,0.6535
2023-11-23,0.6584
2023-11-24,0.6584
2023-11-25,0.6597
2023-11-26,0.6597
2023-11-27,0.6597
2023-11-28,0.6666
2023-11-29,0.6618
2023-11-30,0.6614
2023-12-01,0.666
2023-12-02,0.662
2023-12-03,0.662
2023-12-04,0.662
2023-12-05,0.6551
2023-12-06,0.6569
2023-12-07,0.6601
2023-12-08,0.6569
2023-12-09,0.6563
2023-12-10,0.6563
2023-12-11,0.6563
2023-12-12,0.6561
2023-12-13,0.6583
2023-12-14,0.6713
2023-12-15,0.6715
2023-12-16,0.6697
2023-12-17,0.6697
2023-12-18,0.6697
2023-12-19,0.6765
2023-12-20,0.6764
2023-12-21,0.679
2023-12-22,0.6803
2023-12-23,0.6816
2023-12-24,0.6816
2023-12-25,0.6816
2023-12-26,0.6816
2023-12-27,0.6844
2023-12-28,0.6844
2023-12-29,0.6828
2023-12-30,0.6771
2023-12-31,0.6771
2024-01-01,0.6771
2024-01-02,0.6771
2024-01-03,0.672
2024-01-04,0.671
2024-01-05,0.6722
2024-01-06,0.6719
2024-01-07,0.6719
2024-01-08,0.6719
2024-01-09,0.6692
2024-01-10,0.6692
2024-01-11,0.6653
2024-01-12,0.6692
2024-01-13,0.6597
2024-01-14,0.6597
2024-01-15,0.6597
2024-01-16,0.6597
2024-01-17,0.6539
2024-01-18,0.6564
2024-01-19,0.6581
2024-01-20,0.6586
2024-01-21,0.6586
2024-01-22,0.6586
2024-01-23,0.6566
2024-01-24,0.6601
2024-01-25,0.6581
2024-01-26,0.6589
2024-01-27,0.6594
2024-01-28,0.6594
2024-01-29,0.6594
2024-01-30,0.6595
2024-01-31,0.66
2024-02-01,0.6566
2024-02-02,0.651
2024-02-03,0.6478
2024-02-04,0.6478
2024-02-05,0.6478
2024-02-06,0.6517
2024-02-07,0.6523
2024-02-08,0.649
2024-02-09,0.6516
2024-02-10,0.6538
2024-02-11,0.6538
2024-02-12,0.6538
2024-02-13,0.646
2024-02-14,0.6489
2024-02-15,0.6508
2024-02-16,0.6531
2024-02-17,0.656
2024-02-18,0.656
2024-02-19,0.656
2024-02-20,0.656
2024-02-21,0.6546
2024-02-22,0.6547
2024-02-23,0.6566
2024-02-24,0.6539
2024-02-25,0.6539
2024-02-26,0.6539
2024-02-27,0.6547
2024-02-28,0.6496
2024-02-29,0.6503
2024-03-01,0.6529
2024-03-02,0.6521
2024-03-03,0.6521
2024-03-04,0.6521
2024-03-05,0.6507
2024-03-06,0.6577
2024-03-07,0.6618
2024-03-08,0.6627
2024-03-09,0.6608
2024-03-10,0.6608
2024-03-11,0.6608
2024-03-12,0.6601
2024-03-13,0.6623
2024-03-14,0.6585
2024-03-15,0.6569
2024-03-16,0.6562
2024-03-17,0.6562
2024-03-18,0.6562
2024-03-19,0.6528
2024-03-20,0.6532
2024-03-21,0.657
2024-03-22,0.652
2024-03-23,0.6539
2024-03-24,0.6539
2024-03-25,0.6539
2024-03-26,0.6538
2024-03-27,0.6525
2024-03-28,0.6525
2024-03-29,0.6524
2024-03-30,0.6484
2024-03-31,0.6484
2024-04-01,0.6484
2024-04-02,0.6513
2024-04-03,0.6558
2024-04-04,0.6615
2024-04-05,0.6584
2024-04-06,0.6602
2024-04-07,0.6602
2024-04-08,0.6602
2024-04-09,0.6622
2024-04-10,0.6509
2024-04-11,0.6525
2024-04-12,0.6478
2024-04-13,0.6469
2024-04-14,0.6469
2024-04-15,0.6469
2024-04-16,0.6412
2024-04-17,0.6419
2024-04-18,0.6437
2024-04-19,0.6423
2024-04-20,0.6439
2024-04-21,0.6439
2024-04-22,0.6439
2024-04-23,0.6479
2024-04-24,0.6486
2024-04-25,0.6506
2024-04-26,0.6528
2024-04-27,0.6565
2024-04-28,0.6565
2024-04-29,0.6565
2024-04-30,0.649
2024-05-01,0.6496
2024-05-02,0.6547
2024-05-03,0.6616
2024-05-04,0.6623
2024-05-05,0.6623
2024-05-06,0.6623
2024-05-07,0.6608
2024-05-08,0.6585
2024-05-09,0.6606
2024-05-10,0.6607
2024-05-11,0.6611
2024-05-12,0.6611
2024-05-13,0.6611
2024-05-14,0.6623
2024-05-15,0.6674
2024-05-16,0.6683
2024-05-17,0.6686
2024-05-18,0.6675
2024-05-19,0.6675
2024-05-20,0.6675
2024-05-21,0.6666
2024-05-22,0.6636
2024-05-23,0.6629
2024-05-24,0.6629
2024-05-25,0.6666
2024-05-26,0.6666
2024-05-27,0.6666
2024-05-28,0.6666
2024-05-29,0.6619
2024-05-30,0.6642
2024-05-31,0.664
2024-06-01,0.6683
2024-06-02,0.6683
2024-06-03,0.6683
2024-06-04,0.6643
2024-06-05,0.6643
2024-06-06,0.6662
2024-06-07,0.6589
2024-06-08,0.6611
2024-06-09,0.6611
2024-06-10,0.6611
2024-06-11,0.6598
2024-06-12,0.6701
2024-06-13,0.6641
2024-06-14,0.6617
2024-06-15,0.6599
2024-06-16,0.6599
2024-06-17,0.6599
2024-06-18,0.6652
2024-06-19,0.6656
2024-06-20,0.6656
2024-06-21,0.664
2024-06-22,0.6655
2024-06-23,0.6655
2024-06-24,0.6655
2024-06-25,0.6642
2024-06-26,0.6649
2024-06-27,0.6648
2024-06-28,0.6677
2024-06-29,0.6656
2024-06-30,0.6656
2024-07-01,0.6656
2024-07-02,0.6659
2024-07-03,0.6719
2024-07-04,0.6743
2024-07-05,0.6743
2024-07-06,0.6741
2024-07-07,0.6741
2024-07-08,0.6741
2024-07-09,0.6737
2024-07-10,0.6747
2024-07-11,0.6776
2024-07-12,0.6788
2024-07-13,0.6778
2024-07-14,0.6778
2024-07-15,0.6778
2024-07-16,0.6726
2024-07-17,0.6728
2024-07-18,0.6726
2024-07-19,0.6694
2024-07-20,0.6639
2024-07-21,0.6639
2024-07-22,0.6639
2024-07-23,0.6619
2024-07-24,0.66
2024-07-25,0.6552
2024-07-26,0.6557
2024-07-27,0.654
2024-07-28,0.654
2024-07-29,0.654
2024-07-30,0.6537
2024-07-31,0.6535
2024-08-01,0.6522
2024-08-02,0.6528
2024-08-03,0.6488
2024-08-04,0.6488
2024-08-05,0.6488
2024-08-06,0.6519
2024-08-07,0.6552
2024-08-08,0.6581
2024-08-09,0.6577
2024-08-10,0.6595
2024-08-11,0.6595
2024-08-12,0.6595
2024-08-13,0.6613
2024-08-14,0.6617
2024-08-15,0.6629
2024-08-16,0.6649
2024-08-17,0.6715
2024-08-18,0.6715
2024-08-19,0.6715
2024-08-20,0.6743
2024-08-21,0.6753
2024-08-22,0.6708
2024-08-23,0.6777
2024-08-24,0.6772
2024-08-25,0.6772
2024-08-26,0.6772
2024-08-27,0.6779
2024-08-28,0.6781
2024-08-29,0.6807
2024-08-30,0.6765
2024-08-31,0.6721
2024-09-01,0.6721
2024-09-02,0.6721
2024-09-03,0.6721
2024-09-04,0.6724
2024-09-05,0.6727
2024-09-06,0.6678
2024-09-07,0.6664
2024-09-08,0.6664
2024-09-09,0.6664
2024-09-10,0.6652
2024-09-11,0.665
2024-09-12,0.6696
2024-09-13,0.6712
2024-09-14,0.6739
2024-09-15,0.6739
2024-09-16,0.6739
2024-09-17,0.6754
2024-09-18,0.6761
2024-09-19,0.6817
2024-09-20,0.6806
2024-09-21,0.6848
2024-09-22,0.6848
2024-09-23,0.6848
2024-09-24,0.6873
2024-09-25,0.6837
2024-09-26,0.6902
2024-09-27,0.6911
2024-09-28,0.6934
2024-09-29,0.6934
2024-09-30,0.6934
2024-10-01,0.6888
2024-10-02,0.6895
2024-10-03,0.6843
2024-10-04,0.6797
2024-10-05,0.6761
2024-10-06,0.6761
2024-10-07,0.6761
2024-10-08,0.6738
2024-10-09,0.6725
2024-10-10,0.6733
2024-10-11,0.6756
2024-10-12,0.6709
2024-10-13,0.6709
2024-10-14,0.6709
2024-10-15,0.6709
2024-10-16,0.6662
2024-10-17,0.6702
2024-10-18,0.67
2024-10-19,0.6661
2024-10-20,0.6661
2024-10-21,0.6661
2024-10-22,0.6679
2024-10-23,0.6632
2024-10-24,0.6629
2024-10-25,0.6621
2024-10-26,0.6587
2024-10-27,0.6587
2024-10-28,0.6587
2024-10-29,0.6557
2024-10-30,0.6584
2024-10-31,0.655
2024-11-01,0.6582
2024-11-02,0.6584
2024-11-03,0.6584
2024-11-04,0.6584
2024-11-05,0.6633
2024-11-06,0.6573
2024-11-07,0.6671
2024-11-08,0.6573
2024-11-09,0.6522
2024-11-10,0.6522
2024-11-11,0.6522
2024-11-12,0.6522
2024-11-13,0.6486
2024-11-14,0.6473
2024-11-15,0.6461
2024-11-16,0.6498
2024-11-17,0.6498
2024-11-18,0.6498
2024-11-19,0.6524
2024-11-20,0.6494
2024-11-21,0.6503
2024-11-22,0.6495
2024-11-23,0.6491
2024-11-24,0.6491
2024-11-25,0.6491
2024-11-26,0.6461
2024-11-27,0.6492
2024-11-28,0.6513
2024-11-29,0.6513
2024-11-30,0.6459
2024-12-01,0.6459
2024-12-02,0.6459
2024-12-03,0.6483
2024-12-04,0.6436
2024-12-05,0.6439
2024-12-06,0.6382
2024-12-07,0.6462
2024-12-08,0.6462
2024-12-09,0.6462
2024-12-10,0.6377
2024-12-11,0.6378
2024-12-12,0.6388
2024-12-13,0.6359
2024-12-14,0.6372
2024-12-15,0.6372
2024-12-16,0.6372
2024-12-17,0.6339
2024-12-18,0.6302
2024-12-19,0.6252
2024-12-20,0.6266
2024-12-21,0.6243
2024-12-22,0.6243
2024-12-23,0.6243
2024-12-24,0.623
2024-12-25,0.6227
2024-12-26,0.6227
2024-12-27,0.6208
2024-12-28,0.6219
2024-12-29,0.6219
2024-12-30,0.6219
2024-12-31,0.6185
2025-01-01,0.6208
2025-01-02,0.6208
2025-01-03,0.6209
2025-01-04,0.6251
2025-01-05,0.6251
2025-01-06,0.6251
2025-01-07,0.6245
2025-01-08,0.6217
2025-01-09,0.6196
2025-01-10,0.6147
2025-01-11,0.6155
2025-01-12,0.6155
2025-01-13,0.6155
2025-01-14,0.6184
2025-01-15,0.6218
2025-01-16,0.6221
2025-01-17,0.621
2025-01-18,0.6272
2025-01-19,0.6272
2025-01-20,0.6272
2025-01-21,0.6272
2025-01-22,0.6276
2025-01-23,0.6287
2025-01-24,0.6322
2025-01-25,0.628
2025-01-26,0.628
2025-01-27,0.628
2025-01-28,0.6247
2025-01-29,0.6228
2025-01-30,0.6233
2025-01-31,0.6242
2025-02-01,0.6177
2025-02-02,0.6177
2025-02-03,0.6177
2025-02-04,0.6257
2025-02-05,0.6296
2025-02-06,0.6279
2025-02-07,0.6264
2025-02-08,0.6279
2025-02-09,0.6279
2025-02-10,0.6279
2025-02-11,0.6294
2025-02-12,0.6285
2025-02-13,0.6292
2025-02-14,0.6359
2025-02-15,0.6353
2025-02-16,0.6353
2025-02-17,0.6353
2025-02-18,0.6353
2025-02-19,0.6341
2025-02-20,0.6393
2025-02-21,0.6376
2025-02-22,0.6361
2025-02-23,0.6361
2025-02-24,0.6361
2025-02-25,0.6332
2025-02-26,0.6323
2025-02-27,0.6256
2025-02-28,0.6211
